Title	Description	Category	ID	Item ID	Condition	Price	Model	Storage	Image 1	Image 2	Image 3
Apple iPhone 4s - 8GB - White (AT&T) Excellent Condition**Clean IMEI**	PLEASE, READ BEFORE BIDDING Leaving Feedback: Is there an Issue? Message us and We'll Fixt It! Return Policy: All Buyers have 30 days to return for any reason. Used Items: You are bidding on used devices. Photos: Photos only tell part of the story. Read Description. ---------------------------------------------------------------- Description: iPhone 4S 8GB White AT&T in Excellent Condition Condition: - iPhone 4S 8GB White AT&T in Excellent Condition with minor wear and tear. ESN / IMEI / SN and ID: - Serial Clean for Carrier? - YES. - Serial Unlocked for Multiple Carriers? - NO. - Factory restored / wiped? - YES - iCloud Locked / Password Locked? - NO Functionality: - Powers On? - YES - Charging Port Works? - YES - Dead or Water Damaged? - NO - Speaker / Earepiece work? - YES - All Buttons Work? - YES. - LCD / Touch Screen Work? - YES What's Included: - Phone - Working Battery What's NOT Included: - Charger - Box - Manual - Headphones ------------------------------------------------------------------------------------------------------------------------------------------------------- Payment We only accept PayPal payments. Immediate payment are required for all Buy-It-Now items. If payment is not received within 4 days of the auction end date an unpaid item case will be opened automatically in the system. If your payment is not received by the 9th day the item will be relisted and an unpaid item claim will be reported against your account automatically. This process is automatic and no payment will be accepted beyond this point. Bidders, please pay promptly so that no issues will arise and item can be processed quickly. Always message for any trouble. ------------------------------------------------------------------------------------------------------------------------------------------------------- Shipping We are devoted to Free and Easy shipping. All items will be shipped within 24 hours of receiving payment, with the exception of weekends and holidays. Auctions won on weekends or holidays will be shipped the following business day. Please note that USPS holidays can cause delay shipping and the seller is not responsible for the holiday schedule. We only ship to eBay / PayPal confirmed addresses. Buyers are responsible for updating addresses before payment. Once payment is received and item is shipped to the listed address it is out of our hands. Any item that is returned to us as undeliverable will receive additional shipping charges. **We participate in Ebay's Global Shipping Program. All international orders are shipped through this program. Additional fees apply for ebay global shipping. Buyer is responsible for understanding terms. Auctions that sell for $250 or more will always require signature confirmation upon delivery. ------------------------------------------------------------------------------------------------------------------------------------------------------- ReturnsAll sales are backed by a 30 day guarantee. Specific details regarding return policy can be found on the next page. Please be sure to read those details specifically as they pertain to almost 90% of issues regarding returns. If you have any issues with the performance of your item, please contact us through eBay messages and we can guarantee a refund upon receipt. We may or may not be able to provide you with a replacement of the same make or model of the purchased item. Such a request is not guaranteed and a buyer may not make such demands. It's a buyers responsibility to understand these terms before bidding. All refunds are processed within 5-7 business days of receiving the item. All return shipping costs are paid for by the buyer unless the return is determined as a result of faulty equipment or item not as described by listing. Only then is a seller responsible for return costs. No faulty claims may be raised in order to waive these costs. Seller will examine all claims upon receipt of original item. ------------------------------------------------------------------------------------------------------------------------------------------------------- Feedback Positive feedback and a high star ratings are extremely important to us. Customer service is our top priority. If you have any issues, always contact us first. Do not leave feedback on unresolved items, cases or open issues. We promise to resolve any issue or claim. ------------------------------------------------------------------------------------------------------------------------------------------------------- Contact Us If you have any questions or concerns, please contact us through eBay messages. We usually respond within 1-2 business days. We are closed on Saturday and Sunday even though we have live auctions. We are happy to receive messages on the weekend, but our response will likely wait until Monday. Customer Service Hours: Monday-Friday 9:00am to 5:00pm EST Messages received on weekends or holidays will be responded on the next business day. ------------------------------------------------------------------------------------------------------------------------------------------------------- _gsrx_vers_563 (GS 6.7b10 (563)) On Apr-03-14 at 23:22:53 PDT, seller added the following information: Your own return desk 24/7 Powered By PhiConnect.com	Cell Phones & Accessories:Cell Phones & Smartphones	28	310920501649	2	193.5	4	1	http://i.ebayimg.com/00/s/MTIwMFgxNjAw/z/-OMAAOxy4YdTPkfv/$_12.JPG?set_id=880000500F	http://i.ebayimg.com/00/s/MTIwMFgxNjAw/z/qhgAAOxy0zhTPkfw/$_12.JPG?set_id=880000500F	http://i.ebayimg.com/00/s/MTIwMFgxNjAw/z/qjUAAOxy0zhTPkfy/$_12.JPG?set_id=880000500F
Cracked Apple iPhone 5 - 16GB 	iPhone works perfectly fine. I dropped it the one time i didnt have it in a case. There is some wear around the outside and back of the phone as well as the large obvious cracked in the front. Phone comes with otter box armor series as well as an after market charger.	Cell Phones & Accessories:Cell Phones & Smartphones	29	261439682907	1	245.51	5	2	http://i.ebayimg.com/00/s/OTI4WDUyMg==/z/RIsAAOxyCGNTNQlx/$_12.JPG?set_id=880000500F	http://i.ebayimg.com/00/s/OTI4WDUyMg==/z/3ZMAAOxy0zhTNQlh/$_12.JPG?set_id=880000500F	http://i.ebayimg.com/00/s/OTI4WDUyMg==/z/x3sAAOxyTMdTNQmP/$_12.JPG?set_id=880000500F
AT&T APPLE iPHONE 5 64GB SILVER WHITE - iCLOUD ID LOCKED - 	AT AND T IPHONE 5. 64 GIG HAS ICLOUD LOCK PHONE IS IN GOOG SHAPE HAS CLEAN IMEI 013426008158877 AUCTION IS FOR PHONE ONLY	Cell Phones & Accessories:Cell Phones & Smartphones	30	191120757922	1	167.5	5	4	http://i.ebayimg.com/00/s/ODcxWDExNjY=/z/kscAAOxydUJTOQCf/$_12.JPG?set_id=880000500F	http://i.ebayimg.com/00/s/ODcxWDExNjY=/z/RmUAAOxyCGNTOQCt/$_12.JPG?set_id=880000500F	http://i.ebayimg.com/00/s/ODcxWDExNjY=/z/uccAAOxykmZTOQC~/$_12.JPG?set_id=880000500F
Apple iPhone 4s - 16GB - White (AT&T) Smartphone	Iphone 4s 16gb (at&t) White Excellent Condition!!! 9/10 This phone has been in a case since the day it was purchased. No cracks, dents, or scratches I will include the original charger and Griffin car charger	Cell Phones & Accessories:Cell Phones & Smartphones	31	321370513614	2	215.0	4	2	http://i.ebayimg.com/00/s/OTI4WDUyMg==/z/FOkAAMXQ74JTPkVv/$_12.JPG?set_id=880000500F	http://i.ebayimg.com/00/s/OTI4WDUyMg==/z/FpAAAMXQ74JTPkWS/$_12.JPG?set_id=880000500F	http://i.ebayimg.com/00/s/OTI5WDUyMg==/z/4KQAAMXQeKNTPkWn/$_12.JPG?set_id=880000500F
IPhone 5 16GB - black Verizon CRACKED SCREEN has icloud	VERIZON IPHONE 5 HAS ICLOUD LOCK PHONE HAS CLEAN ESN 99000225209511 LCD IS STILL GOOD HAS CRACKED SCREEN AUCTION IS FOR PHONE ONLY	Cell Phones & Accessories:Cell Phones & Smartphones	32	191120748945	1	132.5	5	2	http://i.ebayimg.com/00/s/ODcxWDExNjY=/z/gvQAAOxykmZTOPyn/$_12.JPG?set_id=880000500F	http://i.ebayimg.com/00/s/NDM1WDU4Mw==/z/g4sAAOxykmZTOPy2/$_12.JPG?set_id=880000500F	http://i.ebayimg.com/00/s/NDM1WDU4Mw==/z/V6QAAOxydUJTOPzJ/$_12.JPG?set_id=880000500F
Apple iPhone 4s - 8GB - Black (Sprint) iCloud Locked**BAD ESN**	PLEASE, READ BEFORE BIDDING Leaving Feedback: Is there an Issue? Message us and We'll Fixt It! Return Policy: All Buyers have 30 days to return for any reason. Used Items: You are bidding on used devices. Photos: Photos only tell part of the story. Read Description. ---------------------------------------------------------------- Description: iPhone 4S 8GB Black Sprint is iCloud Locked with BAD ESN. Condition: - iPhone 4S 8GB Black for Sprint is iCloud Locked with BAD ESN. Phone has minimal signs of any wear or tear. ESN / IMEI / SN and ID: - Serial Clean for Carrier? - NO. Will not activate on Sprint Network. - Serial Unlocked for Multiple Carriers? - NO. - Factory restored / wiped? - NO. Restore could not be completed. - iCloud Locked / Password Locked? - iCloud and Password Locked. Functionality: - Powers On? - YES - Charging Port Works? - YES - Dead or Water Damaged? - NO - Speaker / Earepiece work? - YES - All Buttons Work? - YES. - LCD / Touch Screen Work? - YES What's Included: - Phone - Working Battery What's NOT Included: - Charger - Box - Manual - Headphones ------------------------------------------------------------------------------------------------------------------------------------------------------- Payment We only accept PayPal payments. Immediate payment are required for all Buy-It-Now items. If payment is not received within 4 days of the auction end date an unpaid item case will be opened automatically in the system. If your payment is not received by the 9th day the item will be relisted and an unpaid item claim will be reported against your account automatically. This process is automatic and no payment will be accepted beyond this point. Bidders, please pay promptly so that no issues will arise and item can be processed quickly. Always message for any trouble. ------------------------------------------------------------------------------------------------------------------------------------------------------- Shipping We are devoted to Free and Easy shipping. All items will be shipped within 24 hours of receiving payment, with the exception of weekends and holidays. Auctions won on weekends or holidays will be shipped the following business day. Please note that USPS holidays can cause delay shipping and the seller is not responsible for the holiday schedule. We only ship to eBay / PayPal confirmed addresses. Buyers are responsible for updating addresses before payment. Once payment is received and item is shipped to the listed address it is out of our hands. Any item that is returned to us as undeliverable will receive additional shipping charges. **We participate in Ebay's Global Shipping Program. All international orders are shipped through this program. Additional fees apply for ebay global shipping. Buyer is responsible for understanding terms. Auctions that sell for $250 or more will always require signature confirmation upon delivery. ------------------------------------------------------------------------------------------------------------------------------------------------------- ReturnsAll sales are backed by a 30 day guarantee. Specific details regarding return policy can be found on the next page. Please be sure to read those details specifically as they pertain to almost 90% of issues regarding returns. If you have any issues with the performance of your item, please contact us through eBay messages and we can guarantee a refund upon receipt. We may or may not be able to provide you with a replacement of the same make or model of the purchased item. Such a request is not guaranteed and a buyer may not make such demands. It's a buyers responsibility to understand these terms before bidding. All refunds are processed within 5-7 business days of receiving the item. All return shipping costs are paid for by the buyer unless the return is determined as a result of faulty equipment or item not as described by listing. Only then is a seller responsible for return costs. No faulty claims may be raised in order to waive these costs. Seller will examine all claims upon receipt of original item. ------------------------------------------------------------------------------------------------------------------------------------------------------- Feedback Positive feedback and a high star ratings are extremely important to us. Customer service is our top priority. If you have any issues, always contact us first. Do not leave feedback on unresolved items, cases or open issues. We promise to resolve any issue or claim. ------------------------------------------------------------------------------------------------------------------------------------------------------- Contact Us If you have any questions or concerns, please contact us through eBay messages. We usually respond within 1-2 business days. We are closed on Saturday and Sunday even though we have live auctions. We are happy to receive messages on the weekend, but our response will likely wait until Monday. Customer Service Hours: Monday-Friday 9:00am to 5:00pm EST Messages received on weekends or holidays will be responded on the next business day. ------------------------------------------------------------------------------------------------------------------------------------------------------- _gsrx_vers_563 (GS 6.7b10 (563)) On Apr-03-14 at 23:22:50 PDT, seller added the following information: Your own return desk 24/7 Powered By PhiConnect.com	Cell Phones & Accessories:Cell Phones & Smartphones	33	310920483723	1	80.0	4	1	http://i.ebayimg.com/00/s/MTIwMFgxNjAw/z/RC0AAOxy0x1TPkPh/$_12.JPG?set_id=880000500F	http://i.ebayimg.com/00/s/MTIwMFgxNjAw/z/UhIAAOxy4eJTPkPj/$_12.JPG?set_id=880000500F	http://i.ebayimg.com/00/s/MTIwMFgxNjAw/z/Y~MAAOxyyq5TPkPk/$_12.JPG?set_id=880000500F
Apple iPhone 5s (Latest Model) - 16GB - Gold (sprint) Smartphone	Sprint Unlocked iPhone 5s white and gold. Used it for 5 days everything still in its original package. Still has apples warranty. I did not like the service Sprint provides and I went with AT&T. This is phone to be used in the SPRINT network not AT&T.	Cell Phones & Accessories:Cell Phones & Smartphones	34	301140143876	6	440.0	7	2	http://i.ebayimg.com/00/s/MTM4NlgxNDA4/z/BkYAAOxy039TOO-V/$_12.JPG?set_id=880000500F	http://i.ebayimg.com/00/s/MTM3NFg5MDA=/z/ht0AAOxyhXRTOPBc/$_12.JPG?set_id=880000500F	http://i.ebayimg.com/00/s/MTA2Nlg2NDc=/z/nVIAAOxy4eJTOp6j/$_12.JPG?set_id=880000500F
Apple iPhone 4 - 8GB - White (AT&T) Smartphone	For parts or not working. Dropped it in toilet so it has water damage. Only had for one year, always kept a screen protector on it and case. No cracks or scratches, worked perfectly fine before the water damage. You can send me a message if you have any questions! Posted with eBay Mobile	Cell Phones & Accessories:Cell Phones & Smartphones	35	131156744077	1	51.5	3	1	http://i.ebayimg.com/00/s/MTYwMFgxMTk1/z/QD4AAOxy039TO56W/$_12.JPG?set_id=880000500F	http://i.ebayimg.com/00/s/MTYwMFgxMTk1/z/EcsAAOxyjxlTO56q/$_12.JPG?set_id=880000500F	http://i.ebayimg.com/00/s/MTYwMFgxMTk1/z/cuwAAOxy0zhTO56w/$_12.JPG?set_id=880000500F
Apple iPhone 5c (Latest Model) - 16GB - White (T-Mobile) Smartphone	T-mobile service. Phone works great. Good luck Posted with eBay Mobile	Cell Phones & Accessories:Cell Phones & Smartphones	36	121307171465	2	365.0	6	2	http://i.ebayimg.com/00/s/MTYwMFgxMjAw/z/qIoAAOxyTMdTNljn/$_12.JPG?set_id=880000500F	http://i.ebayimg.com/00/s/MTYwMFgxMjAw/z/8JwAAOxyhXRTNljr/$_12.JPG?set_id=880000500F	http://i.ebayimg.com/00/s/MTYwMFgxMjAw/z/WrkAAOxyyq5TNlju/$_12.JPG?set_id=880000500F
iphone 5s at t 32gb	Open box. Used. Great iPhone!!! Product Identifiers BrandApple MPNME308LL/A CarrierAT&T Family LineApple iPhone Model5s TypeSmartphone Key Features Storage Capacity32 GB ColorSpace Gray Network Generation2G, 3G, 4G Network TechnologyGSM / EDGE / CDMA EV-DO Rev. A and Rev. B / UMTS / HSPA+ / DC-HSDPA / LTE BandGSM/EDGE 850/900/1800/1900; CDMA EV-DO Rev. A and Rev. B 800/1700/1900/2100; UMTS/HSPA+/DC-HSDPA 850/900/1700/1900/2100; LTE 1/2/3/4/5/8/13/17/19/20/25 StyleSmartphone Camera8.0 MP Battery Battery TypeRechargeable Li-Ion Battery Battery Talk TimeUp to 600 min Battery Standby TimeUp to 250 hr Display Display TechnologyRetina Diagonal Screen Size4 in. Display Resolution1136 x 640 pixels Other Features Touch ScreenYes BluetoothYes Digital CameraYes GPSYes Email AccessYes Internet BrowserYes SpeakerphoneYes Dimensions Height4.87 in. Depth0.3 in. Width2.31 in. Weight3.95 oz    eBay	Cell Phones & Accessories:Cell Phones & Smartphones	37	221409331980	2	580.0	7	3	http://i.ebayimg.com/00/s/OTM4WDE0MDY=/z/pjgAAOxy4YdTPkC3/$_12.JPG?set_id=880000500F	http://i.ebayimg.com/00/s/MTMwOFg3Mzk=/z/-00AAOxylpNTPkD7/$_12.JPG?set_id=880000500F	http://i.ebayimg.com/00/s/Nzg4WDE0MDA=/z/WzkAAOxy0zhTPkEP/$_12.JPG?set_id=880000500F
Apple iPhone 4 - 8GB - White (AT&T) Cracked Glass**Clean IMEI**	PLEASE, READ BEFORE BIDDING Leaving Feedback: Is there an Issue? Message us and We'll Fixt It! Return Policy: All Buyers have 30 days to return for any reason. Used Items: You are bidding on used devices. Photos: Photos only tell part of the story. Read Description. ---------------------------------------------------------------- Description: iPhone 4 8GB White AT&T Cracked Glass Condition: - iPhone 4 8GB White AT&T Cracked Glass. For Parts and Repair ESN / IMEI / SN and ID: - Serial Clean for Carrier? - YES. - Serial Unlocked for Multiple Carriers? - NO. - Factory restored / wiped? - YES - iCloud Locked / Password Locked? - NO Functionality: - Powers On? - YES - Charging Port Works? - YES - Dead or Water Damaged? - NO - Speaker / Earepiece work? - YES - All Buttons Work? - YES. - LCD / Touch Screen Work? - YES What's Included: - Phone - Working Battery What's NOT Included: - Charger - Box - Manual - Headphones ------------------------------------------------------------------------------------------------------------------------------------------------------- Payment We only accept PayPal payments. Immediate payment are required for all Buy-It-Now items. If payment is not received within 4 days of the auction end date an unpaid item case will be opened automatically in the system. If your payment is not received by the 9th day the item will be relisted and an unpaid item claim will be reported against your account automatically. This process is automatic and no payment will be accepted beyond this point. Bidders, please pay promptly so that no issues will arise and item can be processed quickly. Always message for any trouble. ------------------------------------------------------------------------------------------------------------------------------------------------------- Shipping We are devoted to Free and Easy shipping. All items will be shipped within 24 hours of receiving payment, with the exception of weekends and holidays. Auctions won on weekends or holidays will be shipped the following business day. Please note that USPS holidays can cause delay shipping and the seller is not responsible for the holiday schedule. We only ship to eBay / PayPal confirmed addresses. Buyers are responsible for updating addresses before payment. Once payment is received and item is shipped to the listed address it is out of our hands. Any item that is returned to us as undeliverable will receive additional shipping charges. **We participate in Ebay's Global Shipping Program. All international orders are shipped through this program. Additional fees apply for ebay global shipping. Buyer is responsible for understanding terms. Auctions that sell for $250 or more will always require signature confirmation upon delivery. ------------------------------------------------------------------------------------------------------------------------------------------------------- ReturnsAll sales are backed by a 30 day guarantee. Specific details regarding return policy can be found on the next page. Please be sure to read those details specifically as they pertain to almost 90% of issues regarding returns. If you have any issues with the performance of your item, please contact us through eBay messages and we can guarantee a refund upon receipt. We may or may not be able to provide you with a replacement of the same make or model of the purchased item. Such a request is not guaranteed and a buyer may not make such demands. It's a buyers responsibility to understand these terms before bidding. All refunds are processed within 5-7 business days of receiving the item. All return shipping costs are paid for by the buyer unless the return is determined as a result of faulty equipment or item not as described by listing. Only then is a seller responsible for return costs. No faulty claims may be raised in order to waive these costs. Seller will examine all claims upon receipt of original item. ------------------------------------------------------------------------------------------------------------------------------------------------------- Feedback Positive feedback and a high star ratings are extremely important to us. Customer service is our top priority. If you have any issues, always contact us first. Do not leave feedback on unresolved items, cases or open issues. We promise to resolve any issue or claim. ------------------------------------------------------------------------------------------------------------------------------------------------------- Contact Us If you have any questions or concerns, please contact us through eBay messages. We usually respond within 1-2 business days. We are closed on Saturday and Sunday even though we have live auctions. We are happy to receive messages on the weekend, but our response will likely wait until Monday. Customer Service Hours: Monday-Friday 9:00am to 5:00pm EST Messages received on weekends or holidays will be responded on the next business day. ------------------------------------------------------------------------------------------------------------------------------------------------------- _gsrx_vers_563 (GS 6.7b10 (563)) On Apr-03-14 at 23:22:46 PDT, seller added the following information: Your own return desk 24/7 Powered By PhiConnect.com	Cell Phones & Accessories:Cell Phones & Smartphones	38	301144049019	1	92.99	3	1	http://i.ebayimg.com/00/s/MTIwMFgxNjAw/z/KNgAAOxy4eJTPkBW/$_12.JPG?set_id=880000500F	http://i.ebayimg.com/00/s/MTIwMFgxNjAw/z/83sAAOxylpNTPkBV/$_12.JPG?set_id=880000500F	http://i.ebayimg.com/00/s/MTIwMFgxNjAw/z/r8AAAOxycD9TPkBZ/$_12.JPG?set_id=880000500F
